id,ori,agency,year,pop,murd,rape,robb,aggr,burg,larc,moto,viol,prop,totl
66,FL01602,jacksonville FL,2005,795259,91,183,2253,4067,8998,29583,4936,6600,43699,50299
66,FL01602,jacksonville FL,2006,795822,110,213,2304,4031,9615,29167,4321,6663,43275,49938
66,FL01602,jacksonville FL,2007,797350,123,245,3114,4660,11115,29484,4817,8146,45603,53749
66,FL01602,jacksonville FL,2008,806080,115,250,2938,4717,12012,30157,4029,8032,46320,54352
66,FL01602,jacksonville FL,2009,810064,99,212,2359,4096,11306,27754,2721,6772,41884,48656
66,FL01602,jacksonville FL,2010,823209,80,305,1693,3380,9588,25863,1973,5469,37523,42992
66,FL01602,jacksonville FL,2011,834429,71,324,1578,3183,8518,25733,1862,5182,36221,41403
66,FL01602,jacksonville FL,2012,840660,93,316,1371,3384,7632,25403,1639,5189,34754,39943
66,FL01602,jacksonville FL,2013,845745,93,432,1424,3277,7069,24361,1577,5246,33104,38350
66,FL01602,jacksonville FL,2014,856021,96,463,1419,3859,6806,24945,1981,5853,33824,39677
66,FL01602,jacksonville FL,2015,867258,97,451,1398,3656,6082,23456,2316,5622,31925,37547
66,FL01602,jacksonville FL,2016,880557,106,501,1463,3418,5851,22660,3027,5504,31621,37125
66,FL01602,jacksonville FL,2017,894638,109,519,1376,3625,5646,22980,2925,5648,31647,37295
66,FL01602,jacksonville FL,2018,903213,55,279,674,1748,2458,11465,1481,2766,15449,18215
66,FL01602,jacksonville FL,2019,909142,129,542,1294,3909,4906,22373,2809,5886,30170,36056
66,FL01602,jacksonville FL,2020,920508,140,453,928,4900,3860,19602,2970,6424,26541,32965
67,NJ00906,jersey city NJ,1990,228537,28,107,2400,1748,4632,7018,5030,4290,16744,21034
67,NJ00906,jersey city NJ,1991,229419,22,89,2576,1917,4610,6494,5392,4612,16565,21177
67,NJ00906,jersey city NJ,1992,230277,25,86,2583,1870,4550,6583,4805,4571,15997,20568
67,NJ00906,jersey city NJ,1993,230298,20,100,2500,1964,4190,6331,3655,4584,14235,18819
67,NJ00906,jersey city NJ,1994,231028,37,74,2240,1958,4285,6477,3687,4309,14533,18842
67,NJ00906,jersey city NJ,1995,227195,25,75,2306,1908,3810,6397,3515,4331,13826,18157
67,NJ00906,jersey city NJ,1996,228424,26,80,1859,1815,3425,5994,3494,3791,13048,16839
67,NJ00906,jersey city NJ,1997,230283,26,109,1640,1963,3145,5654,3061,3738,12007,15745
67,NJ00906,jersey city NJ,1998,231073,18,66,1527,1657,2850,4975,2139,3276,10054,13330
67,NJ00906,jersey city NJ,1999,233242,15,62,1531,1655,2552,5206,2362,3280,10226,13506
67,NJ00906,jersey city NJ,2000,245691,17,62,1237,1528,2465,4682,2434,2856,9647,12503
67,NJ00906,jersey city NJ,2001,242055,25,72,1301,1438,2350,4911,2413,2853,9722,12575
67,NJ00906,jersey city NJ,2002,245075,21,75,1381,1419,2285,4694,2296,2907,9306,12213
67,NJ00906,jersey city NJ,2003,241443,24,46,1416,1389,2191,4564,2059,2888,8864,11752
67,NJ00906,jersey city NJ,2004,240773,23,64,1418,1382,2044,4445,1728,2894,8271,11165
67,NJ00906,jersey city NJ,2005,239603,38,39,1642,1413,2216,4658,1855,3136,8802,11938
67,NJ00906,jersey city NJ,2006,239794,22,60,1553,1255,1670,4425,1495,2890,7686,10576
67,NJ00906,jersey city NJ,2007,240718,20,47,1248,1106,1504,4082,1218,2421,6904,9325
67,NJ00906,jersey city NJ,2008,241588,25,44,1252,954,1869,4426,1166,2280,7544,9824
67,NJ00906,jersey city NJ,2009,240858,28,43,871,843,1400,3744,840,1791,6043,7834
67,NJ00906,jersey city NJ,2010,247597,26,41,943,817,1523,3662,807,1830,6043,7873
67,NJ00906,jersey city NJ,2011,248423,18,46,961,878,1402,3439,860,1906,5734,7640
67,NJ00906,jersey city NJ,2012,251554,11,42,880,911,1426,3291,762,1847,5503,7350
67,NJ00906,jersey city NJ,2013,256886,20,31,717,883,1052,3046,738,1655,4867,6522
67,NJ00906,jersey city NJ,2014,260005,24,32,620,702,887,2804,549,1381,4277,5658
67,NJ00906,jersey city NJ,2015,265159,27,88,549,710,976,2648,605,1383,4291,5674
67,NJ00906,jersey city NJ,2016,266179,24,86,547,619,953,2979,551,1276,4523,5799
67,NJ00906,jersey city NJ,2017,267906,21,123,534,687,1119,3231,491,1365,4879,6244
67,NJ00906,jersey city NJ,2018,270175,17,78,458,669,988,3190,603,1233,4801,6034
67,NJ00906,jersey city NJ,2019,266508,13,76,431,868,890,3514,670,1393,5092,6485
67,NJ00906,jersey city NJ,2020,263273,17,53,340,751,500,3004,436,1167,3949,5116
68,MOKPD00,kansas city MO,1990,434711,121,434,4492,5957,11640,23229,10352,11087,45730,56817
68,MOKPD00,kansas city MO,1991,438188,135,385,4955,6846,13008,22527,9886,12413,45961,58374
68,MOKPD00,kansas city MO,1992,441162,150,470,4494,7386,12551,21846,8042,12594,42947,55541
68,MOKPD00,kansas city MO,1993,435428,153,432,3891,6402,12106,23611,8487,10961,44731,55692
68,MOKPD00,kansas city MO,1994,439089,142,413,3727,6334,11958,25109,7352,10693,44927,55620
68,MOKPD00,kansas city MO,1995,445549,107,394,3346,5811,9748,26301,6792,9734,43320,53054
68,MOKPD00,kansas city MO,1996,448474,104,358,2881,5488,8947,28124,6344,8885,43841,52726
68,MOKPD00,kansas city MO,1997,452070,100,356,2711,5341,8641,24874,7427,8569,41384,49953
68,MOKPD00,kansas city MO,1998,447730,130,325,2661,5189,10504,27473,7388,8362,45903,54265
68,MOKPD00,kansas city MO,1999,443992,117,285,2479,4840,8611,28513,6750,7766,44371,52137
68,MOKPD00,kansas city MO,2000,441545,113,274,2265,4493,7562,25167,7215,7181,40413,47594
68,MOKPD00,kansas city MO,2001,444267,103,283,2367,4292,7454,27126,8298,7081,43371,50452
68,MOKPD00,kansas city MO,2002,447650,83,257,2011,3660,7978,24161,6749,6054,39366,45420
68,MOKPD00,kansas city MO,2003,445965,82,281,1890,3871,6896,22973,5600,6151,35947,42098
68,MOKPD00,kansas city MO,2004,446659,89,277,1923,4121,6952,22800,5314,6449,35522,41971
68,MOKPD00,kansas city MO,2005,447915,126,265,2000,4115,7429,21603,5790,6536,35217,41753
68,MOKPD00,kansas city MO,2006,448218,112,287,2044,3994,7399,18186,5510,6471,31498,37969
68,MOKPD00,kansas city MO,2007,447725,90,428,2358,5465,7805,19327,6062,8380,33490,41870
68,MOKPD00,kansas city MO,2008,451454,115,227,2090,3816,7467,16463,4347,6269,28576,34845
68,MOKPD00,kansas city MO,2009,484684,100,249,1970,3957,7231,15937,3527,6303,26992,33295
68,MOKPD00,kansas city MO,2010,459787,102,217,1671,3629,7187,16772,3239,5643,27543,33186
68,MOKPD00,kansas city MO,2011,461458,108,238,1671,3504,6887,15427,3400,5555,26016,31571
68,MOKPD00,kansas city MO,2012,464073,105,228,1648,3879,7002,15187,3608,5889,26059,31948
68,MOKPD00,kansas city MO,2013,465514,99,367,1666,3719,6336,14015,4304,5876,24862,30738
68,MOKPD00,kansas city MO,2014,468417,79,395,1626,3775,5688,13120,3968,5892,22993,28885
68,MOKPD00,kansas city MO,2015,473373,110,365,1710,4532,4887,12313,3911,6735,21310,28045
68,MOKPD00,kansas city MO,2016,478364,129,386,1897,5481,4764,12127,3951,7915,21030,28945
68,MOKPD00,kansas city MO,2017,484948,150,430,1858,5909,4658,12950,4427,8362,22236,30598
68,MOKPD00,kansas city MO,2018,492916,138,400,1641,5693,3731,13368,4234,7890,21549,29439
68,MOKPD00,kansas city MO,2019,495762,150,329,1443,5159,3070,12253,3801,7099,19284,26383
68,MOKPD00,kansas city MO,2020,499135,176,364,1285,6076,3072,12958,4540,7919,20750,28669
69,TN04701,knoxville TN,1990,165121,25,91,601,1236,3637,5660,1843,1973,11360,13333
69,TN04701,knoxville TN,1991,167686,35,115,668,1938,3984,6639,2142,2764,12937,15701
69,TN04701,knoxville TN,1992,170088,35,98,792,2164,3340,6903,1881,3107,12293,15400
69,TN04701,knoxville TN,1993,169751,14,84,596,2200,2817,6027,1609,2912,10626,13538
69,TN04701,knoxville TN,1994,172280,24,92,632,2266,2688,5925,1617,3031,10379,13410
69,TN04701,knoxville TN,1995,171960,19,95,716,2335,2810,5898,1779,3180,10613,13793
69,TN04701,knoxville TN,1996,174054,23,61,593,844,2341,5304,1595,1527,9347,10874
69,TN04701,knoxville TN,1997,175623,19,83,545,844,2039,6083,1537,1505,9815,11320
69,TN04701,knoxville TN,1998,170399,34,69,540,825,1646,5765,1278,1476,8866,10342
69,TN04701,knoxville TN,1999,167153,20,64,567,739,1381,5336,1360,1392,8179,9571
69,TN04701,knoxville TN,2000,173890,23,79,578,1178,1583,5932,1396,1860,8975,10835
69,TN04701,knoxville TN,2001,175441,15,89,611,1286,1726,5960,1263,2005,9090,11095
69,TN04701,knoxville TN,2002,177191,22,70,557,1318,2143,6709,1217,1978,10207,12185
69,TN04701,knoxville TN,2003,174993,18,63,446,1156,2340,7247,1409,1702,11133,12835
69,TN04701,knoxville TN,2004,175034,22,72,522,1031,2519,7506,1368,1655,11564,13219
69,TN04701,knoxville TN,2005,179989,24,84,551,1069,2483,7480,1225,1742,11325,13067
69,TN04701,knoxville TN,2006,182421,18,80,538,1253,2294,7711,1098,1900,11217,13117
69,TN04701,knoxville TN,2007,183319,27,103,682,1242,2507,9016,1367,2066,12992,15058
69,TN04701,knoxville TN,2008,184559,29,120,668,1157,2668,8423,1145,1995,12342,14337
69,TN04701,knoxville TN,2009,185850,22,126,661,1140,2594,8598,677,1969,11941,13910
69,TN04701,knoxville TN,2010,178874,15,108,625,999,2728,8860,811,1768,12450,14218
69,TN04701,knoxville TN,2011,180488,18,94,561,1024,2546,9533,838,1705,12946,14651
69,TN04701,knoxville TN,2012,182254,18,109,529,1105,2887,8391,914,1771,12215,13986
69,TN04701,knoxville TN,2013,183249,18,135,415,968,2276,8442,742,1545,11481,13026
69,TN04701,knoxville TN,2014,184362,12,132,413,1053,1977,9229,836,1614,12054,13668
69,TN04701,knoxville TN,2015,185638,22,171,380,1141,1911,8497,758,1718,11182,12900
69,TN04701,knoxville TN,2016,186583,18,151,404,1093,1840,7620,864,1672,10343,12015
69,TN04701,knoxville TN,2017,187539,33,140,371,1127,1665,7510,1036,1676,10223,11899
69,TN04701,knoxville TN,2018,188653,20,130,250,1115,1375,6397,1082,1521,8862,10383
69,TN04701,knoxville TN,2019,188666,22,143,232,859,1157,6067,983,1259,8217,9476
69,TN04701,knoxville TN,2020,188672,38,122,241,1125,1080,5775,1122,1528,7991,9519
70,LA02803,lafayette LA,1990,94440,5,54,175,628,1593,5187,296,872,7093,7965
70,LA02803,lafayette LA,1991,95156,8,39,321,560,1649,5620,407,944,7715,8659
70,LA02803,lafayette LA,1992,95939,17,41,256,547,1527,5653,604,874,7807,8681
70,LA02803,lafayette LA,1993,97726,18,38,245,582,1493,5869,381,895,7795,8690
70,LA02803,lafayette LA,1994,98181,6,56,324,625,1779,6237,262,1029,8324,9353
70,LA02803,lafayette LA,1995,102921,8,54,279,672,1624,6680,680,1022,9010,10032
70,LA02803,lafayette LA,1996,103134,8,67,247,515,1375,5589,674,845,7671,8516
70,LA02803,lafayette LA,1997,103157,15,72,265,626,1539,5379,627,987,7569,8556
70,LA02803,lafayette LA,1998,106832,9,46,273,574,1559,5681,655,911,7923,8834
70,LA02803,lafayette LA,1999,113695,7,46,206,552,1524,5648,629,816,7823,8639
70,LA02803,lafayette LA,2000,110257,3,60,182,589,1292,5536,575,856,7421,8277
70,LA02803,lafayette LA,2001,110170,5,46,195,771,1332,5318,472,1045,7163,8208
70,LA02803,lafayette LA,2002,110594,3,65,171,784,1391,5503,494,1043,7420,8463
70,LA02803,lafayette LA,2003,111612,7,56,181,779,1303,5100,493,1063,6921,7984
70,LA02803,lafayette LA,2004,112150,6,59,163,765,1332,5546,405,1020,7311,8331
70,LA02803,lafayette LA,2005,112161,8,64,141,751,1233,4691,418,991,6372,7363
70,LA02803,lafayette LA,2006,106189,10,73,231,828,1296,4566,531,1142,6410,7552
70,LA02803,lafayette LA,2007,114212,15,68,319,891,1410,5152,556,1293,7146,8439
70,LA02803,lafayette LA,2008,113770,10,73,307,886,1421,4839,506,1276,6800,8076
70,LA02803,lafayette LA,2009,113868,7,46,286,776,1407,5612,432,1115,7476,8591
70,LA02803,lafayette LA,2010,120623,12,20,240,668,1432,5267,290,940,7015,7955
70,LA02803,lafayette LA,2011,121726,6,15,232,590,1194,5040,277,843,6561,7404
70,LA02803,lafayette LA,2012,122852,11,9,202,555,1330,5244,241,779,6847,7626
70,LA02803,lafayette LA,2013,123409,8,17,272,571,1276,5995,297,868,7587,8455
70,LA02803,lafayette LA,2014,125122,7,10,248,549,1186,5208,406,814,6855,7669
70,LA02803,lafayette LA,2015,127273,19,19,167,507,1014,5334,404,712,6781,7493
70,LA02803,lafayette LA,2016,128923,11,19,148,463,1025,5013,379,641,6439,7080
70,LA02803,lafayette LA,2017,128691,22,21,175,503,1011,4555,297,721,5889,6610
70,LA02803,lafayette LA,2018,127592,9,21,158,493,1019,4485,378,681,5902,6583
70,LA02803,lafayette LA,2019,126694,14,16,148,486,1032,4101,321,664,5485,6149
70,LA02803,lafayette LA,2020,126679,14,17,147,534,1069,4247,409,712,5747,6459
71,CA01996,lancaster CA,1990,97291,4,46,160,860,1118,2177,715,1076,4055,5131
71,CA01996,lancaster CA,1991,99317,14,47,194,809,1186,2266,559,1070,4043,5113
71,CA01996,lancaster CA,1992,99909,10,44,304,1013,1482,2508,758,1382,4782,6164
71,CA01996,lancaster CA,1993,107224,7,53,263,1130,1370,2375,1016,1460,4867,6327
71,CA01996,lancaster CA,1994,107979,10,44,273,1103,1482,2218,1036,1445,4796,6241
71,CA01996,lancaster CA,1995,119785,9,42,301,961,1414,2579,956,1320,4992,6312
71,CA01996,lancaster CA,1996,120881,12,46,308,1005,1455,2338,771,1383,4620,6003
71,CA01996,lancaster CA,1997,122359,7,45,341,1129,1623,2498,857,1529,5029,6558
71,CA01996,lancaster CA,1998,117900,8,47,253,1021,1215,2190,624,1339,4066,5405
71,CA01996,lancaster CA,1999,120254,5,34,183,887,988,1612,391,1116,3039,4155
71,CA01996,lancaster CA,2000,118718,5,50,230,878,1049,1674,424,1176,3210,4386
71,CA01996,lancaster CA,2001,120924,7,49,263,837,1159,1909,516,1163,3639,4802
71,CA01996,lancaster CA,2002,123079,12,46,313,980,1179,1893,689,1362,3824,5186
71,CA01996,lancaster CA,2003,125899,18,55,322,862,1075,2026,934,1270,4095,5365
71,CA01996,lancaster CA,2004,127348,15,42,321,709,1068,2236,1067,1091,4422,5513
71,CA01996,lancaster CA,2005,129784,16,43,347,769,1260,2436,1011,1186,4777,5963
71,CA01996,lancaster CA,2006,135239,19,44,432,767,1539,2440,1048,1274,5073,6347
71,CA01996,lancaster CA,2007,144210,12,46,435,805,1612,2599,845,1311,5145,6456
71,CA01996,lancaster CA,2008,147017,10,55,354,765,1562,2465,505,1190,4595,5785
71,CA01996,lancaster CA,2009,148742,10,56,322,584,1206,1829,472,976,3557,4533
71,CA01996,lancaster CA,2010,156633,7,51,255,578,1033,1939,439,900,3455,4355
71,CA01996,lancaster CA,2011,158474,4,31,273,532,986,1843,387,851,3251,4102
71,CA01996,lancaster CA,2012,159155,8,46,313,484,1043,2051,404,859,3562,4421
71,CA01996,lancaster CA,2013,159792,9,35,261,522,1062,2030,403,832,3544,4376
71,CA01996,lancaster CA,2014,160190,4,44,249,584,1140,2057,464,891,3698,4589
71,CA01996,lancaster CA,2015,162095,7,74,326,590,1342,1982,494,1005,3888,4893
71,CA01996,lancaster CA,2016,161963,7,67,340,683,1059,1816,613,1103,3555,4658
71,CA01996,lancaster CA,2017,160653,15,72,337,787,935,1733,650,1219,3358,4577
71,CA01996,lancaster CA,2018,160818,7,84,298,794,1001,2074,730,1193,3833,5026
71,CA01996,lancaster CA,2019,159335,7,102,374,864,792,1916,638,1359,3395,4754
71,CA01996,lancaster CA,2020,157689,16,71,257,841,624,1307,759,1198,2734,3932
72,MI33519,lansing MI,1990,127321,11,161,309,1391,1748,6376,576,1874,8792,10666
72,MI33519,lansing MI,1991,128315,12,182,294,1274,1759,6218,595,1768,8659,10427
72,MI33519,lansing MI,1992,129259,7,180,312,1279,1488,5253,734,1782,7574,9356
72,MI33519,lansing MI,1993,127311,14,0,302,1066,1372,5295,700,1382,7453,8835
72,MI33519,lansing MI,1994,127551,10,153,349,1098,1539,6121,977,1613,8707,10320
72,MI33519,lansing MI,1995,120256,13,147,344,1138,1502,5940,699,1643,8196,9839
72,MI33519,lansing MI,1996,120821,10,170,343,1124,1607,5952,536,1649,8163,9812
72,MI33519,lansing MI,1997,123086,16,159,265,990,1698,5859,506,1431,8122,9553
72,MI33519,lansing MI,1998,125968,11,131,293,1027,1712,5452,484,1488,7712,9200
72,MI33519,lansing MI,1999,128431,10,110,253,813,1278,4731,438,1188,6519,7707
72,MI33519,lansing MI,2000,119128,14,0,171,914,1110,4133,421,1219,5739,6958
72,MI33519,lansing MI,2001,119756,8,176,227,940,994,4382,483,1353,5927,7280
72,MI33519,lansing MI,2002,120471,11,167,245,867,1065,3837,407,1292,5361,6653
72,MI33519,lansing MI,2003,118937,8,156,208,840,1016,3677,456,1220,5196,6416
72,MI33519,lansing MI,2004,118762,9,111,229,832,1051,3022,480,1186,4585,5771
72,MI33519,lansing MI,2005,117036,9,113,254,1025,1131,3209,412,1404,4795,6199
72,MI33519,lansing MI,2006,115230,6,110,267,847,1259,2950,488,1236,4740,5976
72,MI33519,lansing MI,2007,113643,16,94,272,871,1257,2535,358,1256,4203,5459
72,MI33519,lansing MI,2008,114415,12,98,271,843,1476,2543,322,1226,4394,5620
72,MI33519,lansing MI,2009,113392,13,89,254,846,1344,2350,206,1204,3934,5138
72,MI33519,lansing MI,2010,114297,10,99,264,863,1414,2556,244,1240,4249,5489
72,MI33519,lansing MI,2011,114211,8,88,273,798,1656,2417,241,1169,4338,5507
72,MI33519,lansing MI,2012,114688,13,95,204,775,1315,2225,268,1089,3847,4936
72,MI33519,lansing MI,2013,113907,7,125,256,814,1274,2337,363,1203,4005,5208
72,MI33519,lansing MI,2014,113901,10,116,250,896,958,2260,373,1274,3612,4886
72,MI33519,lansing MI,2015,114694,9,121,265,939,963,2152,351,1335,3485,4820
72,MI33519,lansing MI,2016,115199,9,141,260,930,897,2053,375,1341,3344,4685
72,MI33519,lansing MI,2017,116302,14,104,238,961,883,2267,399,1321,3579,4900
72,MI33519,lansing MI,2018,117380,9,146,184,972,872,2256,439,1320,3589,4909
72,MI33519,lansing MI,2019,118953,12,134,178,983,763,2225,367,1313,3376,4689
72,MI33519,lansing MI,2020,118651,16,116,195,1367,1002,1993,570,1699,3609,5308
73,TX24001,laredo TX,1990,122899,14,14,158,561,2231,6876,1070,750,10229,10979
73,TX24001,laredo TX,1991,125521,15,13,173,677,2680,7136,1128,879,11006,11885
73,TX24001,laredo TX,1992,127742,21,14,158,711,1876,6094,1128,904,9147,10051
73,TX24001,laredo TX,1993,139194,22,6,163,862,1720,6246,1040,1054,9086,10140
73,TX24001,laredo TX,1994,141872,24,4,208,756,1798,5328,891,994,8062,9056
73,TX24001,laredo TX,1995,152736,14,20,174,897,1628,6529,886,1107,9127,10234
73,TX24001,laredo TX,1996,156032,11,25,242,760,1672,7477,1051,1040,10282,11322
73,TX24001,laredo TX,1997,158569,11,56,193,553,2074,8727,1032,813,11933,12746
73,TX24001,laredo TX,1998,173484,11,67,219,538,1930,8957,1412,836,12348,13184
73,TX24001,laredo TX,1999,178314,8,57,167,597,1853,9494,1116,829,12526,13355
73,TX24001,laredo TX,2000,176576,10,60,181,716,1749,9875,788,972,12489,13461
73,TX24001,laredo TX,2001,180583,8,38,200,874,1791,9125,1019,1121,12022,13143
73,TX24001,laredo TX,2002,184435,7,57,203,839,1898,9064,883,1107,11922,13029
73,TX24001,laredo TX,2003,194516,29,54,257,976,1975,10619,979,1317,13665,14982
73,TX24001,laredo TX,2004,200805,15,51,220,801,2064,10304,1029,1088,13497,14585
73,TX24001,laredo TX,2005,206555,18,62,246,726,1552,9953,957,1054,12579,13633
73,TX24001,laredo TX,2006,214670,22,91,266,814,1643,9661,1207,1198,12626,13824
73,TX24001,laredo TX,2007,221253,10,73,325,865,1878,10534,1537,1281,14050,15331
73,TX24001,laredo TX,2008,222870,10,78,311,958,2091,10522,1727,1357,14383,15740
73,TX24001,laredo TX,2009,226944,17,73,309,895,2164,10077,1484,1294,13757,15051
73,TX24001,laredo TX,2010,236091,9,78,209,846,1821,8740,903,1142,11536,12678
73,TX24001,laredo TX,2011,241059,11,76,215,818,1790,8143,486,1120,10514,11634
73,TX24001,laredo TX,2012,245558,8,81,183,764,1718,8586,381,1036,10771,11807
73,TX24001,laredo TX,2013,247353,3,74,207,742,1425,8685,372,1027,10564,11591
73,TX24001,laredo TX,2014,250994,14,95,196,667,1267,8144,276,976,9762,10738
73,TX24001,laredo TX,2015,256280,8,123,162,669,1040,7288,311,972,8727,9699
73,TX24001,laredo TX,2016,259325,12,145,160,620,1015,6646,229,940,7943,8883
73,TX24001,laredo TX,2017,260669,10,110,154,561,874,5430,170,839,6545,7384
73,TX24001,laredo TX,2018,264214,10,143,141,594,692,5506,169,890,6404,7294
73,TX24001,laredo TX,2019,264916,4,103,164,564,708,3726,258,836,4731,5567
73,TX24001,laredo TX,2020,265515,12,88,156,601,626,2994,216,859,3896,4755
74,OK01601,lawton OK,1990,80561,4,53,91,492,1252,2483,226,656,4012,4668
74,OK01601,lawton OK,1991,81314,9,43,118,605,1360,3209,276,787,4891,5678
74,OK01601,lawton OK,1992,82261,5,46,152,669,1136,3251,352,881,4775,5656
74,OK01601,lawton OK,1993,87874,12,51,161,590,1262,3635,324,825,5253,6078
74,OK01601,lawton OK,1994,88608,8,52,222,868,1676,4295,427,1165,6442,7607
74,OK01601,lawton OK,1995,86606,10,49,176,1189,1689,4254,424,1431,6402,7833
74,OK01601,lawton OK,1996,87213,7,50,183,427,1833,4439,403,676,6714,7390
74,OK01601,lawton OK,1997,87635,4,40,152,308,1607,4078,338,517,6046,6563
74,OK01601,lawton OK,1998,82606,7,47,108,314,1294,3565,264,482,5159,5641
74,OK01601,lawton OK,1999,81382,6,41,102,277,1062,3103,196,433,4398,4831
74,OK01601,lawton OK,2000,92757,3,42,119,365,1235,3079,234,542,4584,5126
74,OK01601,lawton OK,2001,93011,6,40,148,373,1203,3169,265,573,4673,5246
74,OK01601,lawton OK,2002,93915,6,41,151,452,1281,3247,321,666,4884,5550
74,OK01601,lawton OK,2003,91799,5,31,113,538,1285,3485,245,693,5057,5750
74,OK01601,lawton OK,2004,92044,2,54,154,488,1377,3595,235,702,5239,5941
74,OK01601,lawton OK,2005,88823,6,35,135,487,1362,3078,213,669,4686,5355
74,OK01601,lawton OK,2006,91031,8,65,169,670,1550,2886,291,929,4792,5721
74,OK01601,lawton OK,2007,86864,9,61,184,807,1555,2813,270,1075,4687,5762
74,OK01601,lawton OK,2008,91459,6,64,201,716,1445,2574,229,1001,4293,5294
74,OK01601,lawton OK,2009,89835,9,67,181,827,1448,3240,234,1098,4952,6050
74,OK01601,lawton OK,2010,96867,3,52,113,655,1757,3279,218,831,5296,6127
74,OK01601,lawton OK,2011,97904,8,50,175,589,1960,3365,206,829,5590,6419
74,OK01601,lawton OK,2012,98781,13,38,173,696,1560,3349,299,920,5249,6169
74,OK01601,lawton OK,2013,98548,13,75,168,658,1485,3313,229,919,5060,5979
74,OK01601,lawton OK,2014,96966,11,74,194,613,1371,2926,211,893,4555,5448
74,OK01601,lawton OK,2015,96801,9,52,208,670,1218,2964,238,942,4466,5408
74,OK01601,lawton OK,2016,96420,4,68,110,598,1151,2318,222,781,3704,4485
74,OK01601,lawton OK,2017,94134,8,80,131,609,1207,2097,314,831,3623,4454
74,OK01601,lawton OK,2018,93140,7,87,122,621,1023,2011,304,840,3359,4199
74,OK01601,lawton OK,2019,92256,15,95,91,651,877,1836,259,854,2984,3838
74,OK01601,lawton OK,2020,92507,14,79,102,532,632,1166,273,727,2071,2798
75,KY03402,lexington KY,1990,225366,20,120,452,1157,3177,10538,760,1770,14556,16326
75,KY03402,lexington KY,1991,227060,13,146,453,1172,3211,10075,848,1802,14234,16036
75,KY03402,lexington KY,1992,229628,18,130,525,1283,2831,9319,655,1977,12842,14819
75,KY03402,lexington KY,1993,235094,8,120,558,1455,3187,9684,610,2160,13531,15691
75,KY03402,lexington KY,1994,237451,23,99,699,1490,3089,10058,671,2328,13887,16215
75,KY03402,lexington KY,1995,239660,14,112,636,1318,2978,9912,944,2099,13942,16041
75,KY03402,lexington KY,1996,241150,14,103,579,1283,2893,9522,915,1998,13407,15405
75,KY03402,lexington KY,1997,242640,24,111,580,1195,2610,9721,906,1928,13297,15225
75,KY03402,lexington KY,1998,241593,22,118,470,1155,2660,8318,864,1774,11889,13663
75,KY03402,lexington KY,1999,243243,24,135,530,1216,2483,9522,924,1913,12996,14909
75,KY03402,lexington KY,2000,260512,11,106,599,1163,2164,8837,768,1888,11834,13722
75,KY03402,lexington KY,2001,262045,24,95,721,718,2516,8155,778,1583,11507,13090
75,KY03402,lexington KY,2002,263807,15,105,626,671,2439,8004,649,1429,11123,12552
75,KY03402,lexington KY,2003,265224,18,119,518,584,2694,8129,742,1242,11606,12848
75,KY03402,lexington KY,2004,268618,24,132,574,568,2224,7207,773,1306,10234,11540
75,KY03402,lexington KY,2005,268124,15,135,575,739,2172,7391,745,1476,10330,11806
75,KY03402,lexington KY,2006,270179,9,121,505,1070,2184,7550,703,1712,10473,12185
75,KY03402,lexington KY,2007,272815,16,102,550,1113,2114,6623,612,1790,9379,11169
75,KY03402,lexington KY,2008,281473,12,127,529,1102,2259,6878,587,1780,9768,11548
75,KY03402,lexington KY,2009,296406,13,97,578,1062,2427,7154,543,1760,10153,11913
75,KY03402,lexington KY,2010,295803,18,81,593,1026,2679,7704,641,1724,11063,12787
75,KY03402,lexington KY,2011,297847,14,103,496,744,2729,9062,673,1361,12494,13855
75,KY03402,lexington KY,2012,302332,12,100,607,345,2859,9697,913,1068,13529,14597
75,KY03402,lexington KY,2013,308712,18,134,467,323,2585,9103,836,946,12570,13516
75,KY03402,lexington KY,2014,311848,20,136,554,334,2400,8865,936,1050,12244,13294
75,KY03402,lexington KY,2015,314077,15,166,510,356,2519,8955,1008,1052,12531,13583
75,KY03402,lexington KY,2016,317853,24,192,575,280,2435,9465,1158,1079,13097,14176
75,KY03402,lexington KY,2017,322332,29,192,547,355,2087,8831,1273,1131,12232,13363
75,KY03402,lexington KY,2018,325579,22,244,422,296,1525,7806,1058,990,10439,11429
75,KY03402,lexington KY,2019,326070,26,170,362,404,1537,7333,906,967,9819,10786
75,KY03402,lexington KY,2020,325851,28,176,335,502,1450,6870,1037,1043,9394,10437
76,AR06002,little rock AR,1990,175795,33,199,1118,2206,6033,14681,1837,3611,22768,26379
76,AR06002,little rock AR,1991,177479,46,221,1459,3518,5773,15166,2470,5291,23625,28916
76,AR06002,little rock AR,1992,179498,56,189,1226,3795,5392,13832,2617,5299,22036,27335
76,AR06002,little rock AR,1993,178924,68,174,1136,4468,5796,14306,2081,5887,22357,28244
76,AR06002,little rock AR,1994,181157,56,153,1041,4064,5767,13869,1753,5352,21550,26902
76,AR06002,little rock AR,1995,180821,53,148,1056,2418,3701,13069,1743,3699,18683,22382
76,AR06002,little rock AR,1996,182799,29,151,837,1725,3382,13253,1624,2757,18413,21170
76,AR06002,little rock AR,1997,183840,34,145,867,1297,4089,13818,1544,2363,19570,21933
76,AR06002,little rock AR,1998,176377,25,122,763,1145,3675,11456,1307,2077,16527,18604
